0,24
0,51
0,68
0,82
0,101
0,105
0,150
0,153
0,220
0,229
0,281
1,10
1,23
1,25
1,63
1,71
1,77
1,123
1,126
1,137
1,194
1,223
1,247
1,252
1,261
1,282
2,108
2,158
2,169
2,173
2,192
2,229
2,258
2,294
3,20
3,21
3,69
3,121
3,124
3,145
3,159
3,173
3,189
3,220
3,236
3,254
3,266
3,269
3,286
4,25
4,26
4,64
4,77
4,80
4,82
4,85
4,123
4,158
4,178
4,184
4,186
4,191
4,197
4,206
4,245
4,276
5,8
5,30
5,45
5,53
5,70
5,138
5,163
5,173
5,176
5,192
5,226
5,236
5,295
6,65
6,70
6,81
6,130
6,157
6,167
6,178
6,186
6,217
6,231
6,275
7,10
7,104
7,105
7,112
7,127
7,130
7,135
7,171
7,224
7,295
8,18
8,105
8,120
8,177
8,193
8,214
8,287
8,291
9,14
9,23
9,40
9,41
9,63
9,92
9,117
9,119
9,128
9,172
9,178
9,251
9,275
9,286
9,288
10,20
10,35
10,42
10,56
10,59
10,67
10,68
10,115
10,127
10,148
10,175
10,182
10,185
11,15
11,29
11,30
11,67
11,69
11,135
11,177
11,226
11,286
12,38
12,97
12,98
12,143
12,166
12,240
12,266
12,268
12,272
12,276
12,281
12,286
12,295
13,42
13,44
13,69
13,78
13,120
13,130
13,140
13,186
13,193
13,206
13,234
13,256
14,29
14,50
14,136
14,167
14,219
15,35
15,53
15,71
15,78
15,103
15,109
15,123
15,136
15,139
15,150
15,166
15,175
15,190
15,192
15,202
15,213
15,233
15,251
15,268
16,24
16,33
16,37
16,77
16,104
16,160
16,162
16,195
16,197
16,222
16,227
16,241
16,270
17,50
17,132
17,158
17,170
17,181
17,219
17,223
17,224
17,238
17,245
17,295
18,26
18,34
18,54
18,74
18,80
18,82
18,92
18,142
18,144
18,146
18,169
18,171
18,186
18,202
18,212
18,251
18,262
18,273
18,274
19,25
19,48
19,53
19,93
19,112
19,141
19,176
19,177
19,199
19,206
19,218
19,234
19,243
19,247
19,263
19,287
20,46
20,48
20,94
20,103
20,108
20,130
20,140
20,163
20,180
20,182
20,187
20,203
20,212
20,220
20,266
20,280
20,282
20,283
20,286
20,289
21,35
21,52
21,93
21,112
21,136
21,183
21,193
21,200
22,111
22,177
22,204
22,284
22,296
23,34
23,38
23,44
23,69
23,79
23,157
23,165
23,181
23,197
23,216
23,221
23,273
24,66
24,72
24,110
24,134
24,147
24,150
24,167
24,169
24,179
24,203
24,209
24,211
24,213
24,228
24,229
24,230
24,277
25,97
25,104
25,105
25,127
25,145
25,189
25,190
25,213
25,237
25,239
25,244
25,256
25,257
25,260
25,261
25,262
25,273
26,72
26,98
26,100
26,105
26,114
26,137
26,145
26,181
26,200
26,229
26,236
26,287
27,115
27,125
27,130
27,133
27,160
27,171
27,186
27,196
27,203
27,220
27,297
28,37
28,42
28,52
28,53
28,58
28,63
28,79
28,84
28,102
28,145
28,161
28,167
28,173
28,194
28,210
28,213
28,228
28,234
28,240
28,249
28,263
28,275
28,276
29,42
29,82
29,108
29,117
29,140
29,164
29,174
29,188
29,202
29,209
29,245
29,247
29,252
29,270
29,286
29,292
30,93
30,152
30,196
30,201
30,208
30,220
30,268
31,40
31,55
31,110
31,116
31,130
31,152
31,158
31,163
31,173
31,183
31,223
31,265
31,278
32,62
32,68
32,95
32,152
32,238
32,296
32,298
33,59
33,88
33,101
33,117
33,137
33,153
33,173
33,208
33,212
33,223
33,238
33,272
33,295
34,142
34,206
34,242
34,263
34,265
34,282
35,49
35,65
35,70
35,74
35,80
35,84
35,95
35,97
35,102
35,120
35,128
35,150
35,151
35,163
35,177
35,184
35,217
35,226
35,284
35,298
36,44
36,47
36,58
36,100
36,157
36,172
36,178
36,220
36,248
36,276
36,277
36,295
37,55
37,72
37,85
37,92
37,130
37,168
37,172
37,181
37,189
37,193
37,291
38,101
38,109
38,124
38,148
38,153
38,167
38,179
38,206
38,207
39,50
39,54
39,55
39,68
39,81
39,111
39,150
39,158
39,170
39,184
39,187
39,188
39,216
39,230
39,244
39,251
39,282
39,284
39,288
39,298
40,42
40,113
40,153
40,156
40,176
40,217
40,219
40,228
40,245
41,52
41,82
41,97
41,141
41,164
41,193
41,224
41,233
41,291
42,86
42,101
42,118
42,124
42,138
42,173
42,179
42,187
43,60
43,85
43,100
43,136
43,184
43,195
43,228
43,262
44,45
44,91
44,94
44,102
44,165
44,179
44,186
44,216
44,221
44,252
44,264
44,266
44,281
45,114
45,128
45,130
45,192
45,199
45,214
45,226
45,239
45,242
45,268
46,87
46,98
46,111
46,164
46,181
46,186
46,213
46,218
46,230
46,262
46,291
47,67
47,68
47,71
47,77
47,128
47,131
47,166
47,181
47,189
47,193
47,194
47,199
47,226
47,245
47,273
47,282
47,283
47,296
48,60
48,66
48,68
48,79
48,87
48,88
48,92
48,122
48,215
48,219
48,233
48,277
49,55
49,97
49,98
49,106
49,139
49,174
49,189
49,211
49,240
50,76
50,87
50,104
50,109
50,134
50,187
50,209
50,220
50,246
50,250
50,262
50,284
51,55
51,72
51,178
51,183
51,194
51,208
51,213
51,242
51,284
52,75
52,84
52,104
52,117
52,122
52,142
52,207
52,252
52,253
52,275
52,278
52,283
53,122
53,136
53,139
53,208
53,214
53,215
53,290
54,58
54,68
54,93
54,106
54,136
54,171
54,229
54,292
55,71
55,104
55,194
55,203
55,213
55,282
56,84
56,120
56,122
56,148
56,175
56,214
56,224
56,238
56,262
57,90
57,105
57,123
57,192
57,235
57,252
58,68
58,86
58,275
58,292
59,65
59,106
59,111
59,112
59,116
59,117
59,174
59,181
59,191
59,212
59,232
59,234
59,245
59,252
59,282
59,284
59,293
60,62
60,79
60,86
60,104
60,117
60,132
60,156
60,215
60,219
60,237
60,261
60,262
60,276
60,284
60,286
61,68
61,78
61,82
61,95
61,98
61,113
61,126
61,136
61,175
61,200
61,230
61,232
61,266
62,63
62,86
62,87
62,109
62,173
62,180
62,189
62,206
62,211
62,214
62,226
62,236
62,264
62,267
62,270
63,66
63,70
63,85
63,113
63,124
63,206
63,214
63,245
63,250
63,265
63,273
63,274
63,282
63,295
64,104
64,123
64,131
64,133
64,175
64,197
64,233
65,71
65,114
65,117
65,188
65,190
65,204
65,253
65,273
66,106
66,110
66,123
66,135
66,140
66,172
66,198
66,201
66,209
66,238
66,278
66,292
66,293
67,104
67,138
67,143
67,186
67,194
67,201
67,253
67,267
67,270
67,277
67,282
67,284
68,91
68,115
68,135
68,159
68,190
68,194
68,207
68,220
68,224
68,234
68,236
68,245
68,262
68,276
68,284
69,108
69,129
69,177
69,198
69,241
69,257
69,297
70,88
70,116
70,179
70,190
70,208
70,279
71,80
71,85
71,94
71,139
71,164
71,169
71,184
71,222
71,224
71,230
71,247
71,252
71,266
71,275
71,276
72,82
72,130
72,138
72,167
72,189
72,198
72,231
72,238
72,249
72,258
72,264
72,299
73,93
73,103
73,108
73,116
73,162
73,178
73,180
73,264
73,276
74,94
74,101
74,220
74,275
75,110
75,126
75,139
75,165
75,171
75,192
75,193
75,210
75,262
75,275
76,100
76,103
76,121
76,149
76,176
76,180
76,216
76,219
76,223
76,250
76,256
76,282
77,106
77,127
77,136
77,140
77,151
77,153
77,161
77,164
77,177
77,204
77,214
77,222
77,234
77,264
78,127
78,130
78,150
78,179
78,185
78,207
78,208
78,227
78,236
78,282
79,107
79,159
79,217
79,224
79,230
79,261
79,281
79,285
79,290
80,104
80,109
80,158
80,162
80,269
81,97
81,120
81,127
81,137
81,139
81,190
81,224
81,259
81,274
82,85
82,109
82,125
82,149
82,170
82,195
82,207
82,231
82,247
82,248
82,270
82,275
83,99
83,179
83,189
83,197
83,211
83,213
83,255
83,268
84,86
84,88
84,96
84,111
84,121
84,143
84,148
84,152
84,190
84,206
84,246
84,296
84,297
85,123
85,130
85,150
85,153
85,158
85,196
85,217
85,224
86,88
86,112
86,154
86,170
86,174
86,193
86,260
86,286
86,289
86,292
87,106
87,109
87,123
87,133
87,162
87,176
87,186
87,200
87,207
87,217
87,230
87,253
87,282
88,96
88,99
88,119
88,134
88,195
88,216
88,229
88,236
88,240
88,245
88,257
88,259
88,266
88,295
89,126
89,162
89,186
89,273
90,93
90,117
90,156
90,196
90,255
90,270
91,123
91,132
91,158
91,214
91,231
91,253
91,264
91,268
91,274
92,98
92,116
92,119
92,132
92,139
92,147
92,159
92,202
92,207
92,214
92,216
92,223
92,224
92,232
92,266
92,298
93,136
93,141
93,143
93,160
93,161
93,169
93,177
93,190
93,193
93,204
93,233
93,274
93,283
94,97
94,101
94,106
94,109
94,114
94,127
94,163
94,165
94,186
94,187
94,231
94,270
94,294
95,136
95,164
95,173
95,207
95,215
95,235
95,240
95,253
95,273
96,112
96,127
96,132
96,151
96,276
97,127
97,282
98,152
98,159
98,178
98,193
98,202
98,212
98,244
98,246
98,259
98,265
98,282
99,107
99,135
99,176
99,192
99,203
99,206
99,248
99,290
100,115
100,129
100,167
100,177
100,199
100,231
100,248
100,265
100,298
101,110
101,133
101,188
101,202
101,221
101,227
101,233
101,234
101,255
101,270
101,275
101,277
101,278
101,280
